# File Name: genetic_markers_2017.04.10(edited).tsv
#
# File Type: tab-separated values
# 
# Source File URL: 
# - https://zfin.org/downloads/archive/2017.04.10/genetic_markers.txt
# 
# Edited: 
# - extension changed from .txt to .tsv
# - date line commented out with "#" (pound sign)
# - removed extra columns (original 4: marker type, and original 5: SO ID)
# - added a column between original 2: Marker Symbol, and original 3: Marker Name; called it (new column 3) Synonyms.
# - added a column after all existing columns; called it (new column 5) Curator Comments
# - added these notes, with each line preceded by "#", at the top of this file.
# 
# Source file retrieval date: 2017.04.11
# 
# Source-file Header:
# Date: 2017.04.10				
# 
# Source-file Column Headers:
# Marker ID	Marker Symbol	- (N/A)	Marker Name	- (N/A)
# 
# Column Headers:
# MOD ID	Symbol	Synonyms	Name	Notes
ZDB-EST-000329-137	fa93e02		fa93e02	
ZDB-EST-000329-138	zeh1635		zeh1635	
ZDB-EST-000329-139	fb11g09		fb11g09	
ZDB-EST-000329-14	fb60f02		fb60f02	
ZDB-EST-000329-141	fb48h06		fb48h06	
ZDB-EST-000329-143	fb48a04		fb48a04	
ZDB-EST-000329-144	zeh1631		zeh1631	
ZDB-EST-000329-147	fa01c11		fa01c11	
ZDB-EST-000329-148	fa07e06		fa07e06	
ZDB-EST-000329-149	ab03a02		ab03a02	
ZDB-EST-000329-150	fb34c08		fb34c08	
ZDB-EST-000329-153	fb48g07		fb48g07	
ZDB-EST-000329-154	fb55b08		fb55b08	
ZDB-EST-000329-155	fa09h06		fa09h06	
ZDB-EST-000329-156	fb54d10		fb54d10	
ZDB-EST-000329-157	fa01c03		fa01c03	
ZDB-EST-000329-158	fb30b03		fb30b03	
ZDB-EST-000329-159	fc26c03		fc26c03	
ZDB-EST-000329-16	zeh0659		zeh0659	
ZDB-EST-000329-160	fb54h06		fb54h06	
ZDB-EST-000329-162	fb50g07		fb50g07	
ZDB-EST-000329-163	fc75h07		fc75h07	
ZDB-EST-000329-164	zeh0024		zeh0024	
ZDB-EST-000329-17	zeh1628		zeh1628	
ZDB-EST-000329-170	fb55d11		fb55d11	
ZDB-EST-000329-171	fb53c02		fb53c02	
ZDB-EST-000329-174	fa09c11		fa09c11	
ZDB-EST-000329-176	fb80c08		fb80c08	
ZDB-EST-000329-177	fc26g03		fc26g03	
ZDB-EST-000329-178	fb50a12		fb50a12	
ZDB-EST-000329-18	fb08a11		fb08a11	
ZDB-EST-000329-180	fb48g05		fb48g05	
ZDB-EST-000329-181	fb54c03		fb54c03	
ZDB-EST-000329-182	fb03h06		fb03h06	
ZDB-EST-000329-183	cb01f09		cb01f09	
ZDB-EST-000329-185	fa03d10		fa03d10	
ZDB-EST-000329-186	fb14f01		fb14f01	
ZDB-EST-000329-188	fb57f08		fb57f08	
ZDB-EST-000329-19	fa05d01		fa05d01	
ZDB-EST-000329-191	fb64f02		fb64f02	
ZDB-EST-000329-192	fb60c01		fb60c01	
ZDB-EST-000329-193	fb76c08		fb76c08	
ZDB-EST-000329-194	fb09b11		fb09b11	
ZDB-EST-000329-195	ab03d11		ab03d11	
ZDB-EST-000329-197	fa07a06		fa07a06	
ZDB-EST-000329-198	fb04a12		fb04a12	
ZDB-EST-000329-199	fb39a02		fb39a02	
ZDB-EST-000329-20	fa28c10		fa28c10	
ZDB-EST-000329-200	fb63h09		fb63h09	
ZDB-EST-000329-203	fb55a03		fb55a03	
ZDB-EST-000329-204	fb52g09		fb52g09	
ZDB-EST-000329-208	fb59a08		fb59a08	
ZDB-EST-000329-209	fc05g05		fc05g05	
ZDB-EST-000329-210	fd21a02		fd21a02	
ZDB-EST-000329-212	fb30g07		fb30g07	
ZDB-EST-000329-213	fb52b01		fb52b01	
ZDB-EST-000329-215	fb26g07		fb26g07	
ZDB-EST-000329-216	fb72e01		fb72e01	
ZDB-EST-000329-219	fb48f05		fb48f05	
ZDB-EST-000329-220	fa03e08		fa03e08	
ZDB-EST-000329-221	db03a01		db03a01	
ZDB-EST-000329-225	fj55d04		fj55d04	
ZDB-EST-000329-226	fb34b11		fb34b11	
ZDB-EST-000329-23	fb69d01		fb69d01	
ZDB-EST-000329-230	fb03a02		fb03a02	
ZDB-EST-000329-231	db03g07		db03g07	
ZDB-EST-000329-232	fb38a09		fb38a09	
ZDB-EST-000329-234	fa97g07		fa97g07	
ZDB-EST-000329-235	zeh1651		zeh1651	
ZDB-EST-000329-236	fb43d01		fb43d01	
ZDB-EST-000329-237	fa10g11		fa10g11	
ZDB-EST-000329-239	fb40f09		fb40f09	
ZDB-EST-000329-24	fc75h02		fc75h02	
ZDB-EST-000329-241	fb79a07		fb79a07	
ZDB-EST-000329-242	zf-a144		zf-a144	
ZDB-EST-000329-243	fb30h03		fb30h03	
ZDB-EST-000329-244	fb37f12		fb37f12	
ZDB-EST-000329-245	zeh0252		zeh0252	
ZDB-EST-000329-246	fb26c03		fb26c03	
ZDB-EST-000329-247	fa94a05		fa94a05	
ZDB-EST-000329-249	fb74e08		fb74e08	
ZDB-EST-000329-25	fa08f05		fa08f05	
ZDB-EST-000329-250	fa18f12		fa18f12	
ZDB-EST-000329-251	fa03a12		fa03a12	
ZDB-EST-000329-252	fb64f06		fb64f06	
ZDB-EST-000329-253	fb11c10		fb11c10	
ZDB-EST-000329-254	fb22g07		fb22g07	
ZDB-EST-000329-255	fb06h05		fb06h05	
ZDB-EST-000329-256	fb53f09		fb53f09	
ZDB-EST-000329-258	fb61g04		fb61g04	
ZDB-EST-000329-259	zeh0189		zeh0189	
ZDB-EST-000329-26	fa27h01		fa27h01	
ZDB-EST-000329-260	fb14f12		fb14f12	
ZDB-EST-000329-261	fb22c05		fb22c05	
ZDB-EST-000329-263	fb03d07		fb03d07	
ZDB-EST-000329-264	fb51g11		fb51g11	
ZDB-EST-000329-266	fb63b01		fb63b01	
ZDB-EST-000329-267	fb51d08		fb51d08	
ZDB-EST-000329-268	fb48h02		fb48h02	
ZDB-EST-000329-272	fb54e07		fb54e07	
ZDB-EST-000329-273	fb50e10		fb50e10	
ZDB-EST-000329-274	fb51h04		fb51h04	
ZDB-EST-000329-276	fa22h09		fa22h09	
ZDB-EST-000329-277	fd15g09		fd15g09	
ZDB-EST-000329-278	zeh0057		zeh0057	
ZDB-EST-000329-279	fb48f12		fb48f12	
ZDB-EST-000329-28	fb49g04		fb49g04	
ZDB-EST-000329-280	fb69g01		fb69g01	
ZDB-EST-000329-281	fb12b10		fb12b10	
ZDB-EST-000329-283	fa96f08		fa96f08	
ZDB-EST-000329-284	fb34f05		fb34f05	
ZDB-EST-000329-286	fc16a12		fc16a12	
ZDB-EST-000329-287	zf-e239		zf-e239	
ZDB-EST-000329-288	fb63d05		fb63d05	
ZDB-EST-000329-29	fa03d03		fa03d03	
ZDB-EST-000329-290	fb39b03		fb39b03	
ZDB-EST-000329-293	fb36b01		fb36b01	
ZDB-EST-000329-294	fb15h03		fb15h03	
ZDB-EST-000329-295	fb15g12		fb15g12	
ZDB-EST-000329-297	fb81a05		fb81a05	
ZDB-EST-000329-299	fb49a08		fb49a08	
ZDB-EST-000329-30	db03b10		db03b10	
ZDB-EST-000329-301	fb18a12		fb18a12	
ZDB-EST-000329-302	fb50h10		fb50h10	
ZDB-EST-000329-303	fb54d08		fb54d08	
ZDB-EST-000329-304	fa95d04		fa95d04	
ZDB-EST-000329-305	fa99b07		fa99b07	
ZDB-EST-000329-306	fb48c04		fb48c04	
ZDB-EST-000329-307	fb54d02		fb54d02	
ZDB-EST-000329-308	fb48g11		fb48g11	
ZDB-EST-000329-309	zeh0036		zeh0036	
ZDB-EST-000329-31	fb25b12		fb25b12	
ZDB-EST-000329-310	fb92a01		fb92a01	
ZDB-EST-000329-312	fa14g03		fa14g03	
ZDB-EST-000329-314	fb51a11		fb51a11	
ZDB-EST-000329-315	fb63d03		fb63d03	
ZDB-EST-000329-316	fa01f05		fa01f05	
ZDB-EST-000329-317	zeh0114		zeh0114	
ZDB-EST-000329-318	db04c12		db04c12	
ZDB-EST-000329-319	fa07b03		fa07b03	
ZDB-EST-000329-32	zeh0652		zeh0652	
ZDB-EST-000329-320	fb26a11		fb26a11	
ZDB-EST-000329-321	fb37d08		fb37d08	
ZDB-EST-000329-322	fb55b06		fb55b06	
ZDB-EST-000329-323	fc06b02		fc06b02	
ZDB-EST-000329-324	fb51a05		fb51a05	
ZDB-EST-000329-328	fa14a06		fa14a06	
ZDB-EST-000329-329	fc33g02		fc33g02	
ZDB-EST-000329-331	fd12a02		fd12a02	
ZDB-EST-000329-333	fb13c08		fb13c08	
ZDB-EST-000329-336	zeh0631		zeh0631	
ZDB-EST-000329-339	fb64c01		fb64c01	
ZDB-EST-000329-34	fb22c10		fb22c10	
ZDB-EST-000329-340	fa04h07		fa04h07	
ZDB-EST-000329-341	fa66b07		fa66b07	
ZDB-EST-000329-342	fb24g06		fb24g06	
ZDB-EST-000329-343	fb18a04		fb18a04	
ZDB-EST-000329-344	fb58c02		fb58c02	
ZDB-EST-000329-345	fb51d07		fb51d07	
ZDB-EST-000329-346	fb49e01		fb49e01	
ZDB-EST-000329-347	fb49f03		fb49f03	
ZDB-EST-000329-348	fb55g02		fb55g02	
ZDB-EST-000329-349	fb36c12		fb36c12	
ZDB-EST-000329-35	fb57h02		fb57h02	
ZDB-EST-000329-350	cb01c08		cb01c08	
ZDB-EST-000329-351	fb49d08		fb49d08	
ZDB-EST-000329-353	fb13d06		fb13d06	
ZDB-EST-000329-355	fb16e09		fb16e09	
ZDB-EST-000329-356	fb54d07		fb54d07	
ZDB-EST-000329-358	fb16c05		fb16c05	
ZDB-EST-000329-36	fb78h01		fb78h01	
ZDB-EST-000329-360	zeh0009		zeh0009	
ZDB-EST-000329-361	fa13f05		fa13f05	
ZDB-EST-000329-362	fb64h05		fb64h05	
ZDB-EST-000329-363	fb05a01		fb05a01	
ZDB-EST-000329-364	zeh0933		zeh0933	
ZDB-EST-000329-365	fb55c08		fb55c08	
ZDB-EST-000329-366	fb17d06		fb17d06	
ZDB-EST-000329-368	fb72b01		fb72b01	
ZDB-EST-000329-369	bb03b10		bb03b10	
ZDB-EST-000329-37	fc34d02		fc34d02	
ZDB-EST-000329-372	zeh0804		zeh0804	
ZDB-EST-000329-374	fb49a05		fb49a05	
ZDB-EST-000329-375	fb16e12		fb16e12	
ZDB-EST-000329-376	fb60a10		fb60a10	
ZDB-EST-000329-377	fc02g02		fc02g02	
ZDB-EST-000329-378	fb48g06		fb48g06	
ZDB-EST-000329-379	fa12g08		fa12g08	
ZDB-EST-000329-380	fa95c02		fa95c02	
ZDB-EST-000329-381	fb74d02		fb74d02	
ZDB-EST-000329-382	fa96b11		fa96b11	
ZDB-EST-000329-384	fb73e08		fb73e08	
ZDB-EST-000329-385	fa05d03		fa05d03	
ZDB-EST-000329-386	fb37g01		fb37g01	
ZDB-EST-000329-387	fb50d06		fb50d06	
ZDB-EST-000329-388	fb49d07		fb49d07	
ZDB-EST-000329-390	fb53h09		fb53h09	
ZDB-EST-000329-393	fb48f06		fb48f06	
ZDB-EST-000329-395	fb37c02		fb37c02	
ZDB-EST-000329-396	fa96c07		fa96c07	
ZDB-EST-000329-4	fb92h10		fb92h10	
ZDB-EST-000329-40	fb50c06		fb50c06	
ZDB-EST-000329-401	fb06a02		fb06a02	
ZDB-EST-000329-402	fb38f08		fb38f08	
ZDB-EST-000329-404	zeh0677		zeh0677	
ZDB-EST-000329-409	bb02e05		bb02e05	
ZDB-EST-000329-410	fc10h01		fc10h01	
ZDB-EST-000329-413	fb64f03		fb64f03	
ZDB-EST-000329-415	zehn0976		zehn0976	
ZDB-EST-000329-417	fb61f11		fb61f11	
ZDB-EST-000329-419	fb52a02		fb52a02	
ZDB-EST-000329-42	fa07b12		fa07b12	
ZDB-EST-000329-420	fa01e12		fa01e12	
ZDB-EST-000329-421	fa96c11		fa96c11	
ZDB-EST-000329-422	zeh0819		zeh0819	
ZDB-EST-000329-423	fb51a04		fb51a04	
ZDB-EST-000329-424	fb36g02		fb36g02	
ZDB-EST-000329-425	fb52c09		fb52c09	
ZDB-EST-000329-426	fb23d02		fb23d02	
ZDB-EST-000329-427	fb54b10		fb54b10	
ZDB-EST-000329-429	fb26g02		fb26g02	
ZDB-EST-000329-430	fd15e01		fd15e01	
ZDB-EST-000329-431	zf-a398		zf-a398	
ZDB-EST-000329-433	fb05d04		fb05d04	
ZDB-EST-000329-434	fa66d01		fa66d01	
ZDB-EST-000329-435	fb60h11		fb60h11	
ZDB-EST-000329-438	fb55c06		fb55c06	
ZDB-EST-000329-439	fb58d07		fb58d07	
ZDB-EST-000329-44	fb50a05		fb50a05	
ZDB-EST-000329-440	fb49a01		fb49a01	
ZDB-EST-000329-441	fb55f09		fb55f09	
ZDB-EST-000329-442	fb52g11		fb52g11	
ZDB-EST-000329-443	fb50a11		fb50a11	
ZDB-EST-000329-445	fb38b06		fb38b06	
ZDB-EST-000329-447	fa91b01		fa91b01	
ZDB-EST-000329-449	fa04e03		fa04e03	
ZDB-EST-000329-45	fb39h04		fb39h04	
ZDB-EST-000329-450	fb38d08		fb38d08	
ZDB-EST-000329-453	est269442		est269442	
ZDB-EST-000329-455	fa08b08		fa08b08	
ZDB-EST-000329-456	fb09a06		fb09a06	
ZDB-EST-000329-458	fb57c04		fb57c04	
ZDB-EST-000329-459	fb63f01		fb63f01	
ZDB-EST-000329-46	fb52g01		fb52g01	
ZDB-EST-000329-463	fb08g08		fb08g08	
ZDB-EST-000329-464	bb02d03		bb02d03	
ZDB-EST-000329-465	fb54g02		fb54g02	
ZDB-EST-000329-467	fb51b01		fb51b01	
ZDB-EST-000329-468	fb17c09		fb17c09	
ZDB-EST-000329-471	fa11b04		fa11b04	
ZDB-EST-000329-473	zeh1192		zeh1192	
ZDB-EST-000329-474	fc32g02		fc32g02	
ZDB-EST-000329-475	zeh0718		zeh0718	
ZDB-EST-000329-476	fb57g06		fb57g06	
ZDB-EST-000329-477	fb64h10		fb64h10	
ZDB-EST-000329-478	fb63b12		fb63b12	
ZDB-EST-000329-479	fa01h10		fa01h10	
ZDB-EST-000329-480	fb54a12		fb54a12	
ZDB-EST-000329-482	fb50e02		fb50e02	
ZDB-EST-000329-484	fb53c12		fb53c12	
ZDB-EST-000329-485	fa95h11		fa95h11	
ZDB-EST-000329-487	fb33a09		fb33a09	
ZDB-EST-000329-488	zeh0027		zeh0027	
ZDB-EST-000329-490	fb48a01		fb48a01	
ZDB-EST-000329-491	fc26a07		fc26a07	
ZDB-EST-000329-493	fb52e12		fb52e12	
ZDB-EST-000329-494	fa26b12		fa26b12	
ZDB-EST-000329-496	fb16h11		fb16h11	
ZDB-EST-000329-497	fb48d02		fb48d02	
ZDB-EST-000329-5	fb52c07		fb52c07	
ZDB-EST-000329-50	fb04f06		fb04f06	
ZDB-EST-000329-500	zeh0062		zeh0062	
ZDB-EST-000329-502	fa03e05		fa03e05	
ZDB-EST-000329-504	fb71a09		fb71a09	
ZDB-EST-000329-505	fb63f10		fb63f10	
ZDB-EST-000329-506	fb67g03		fb67g03	
ZDB-EST-000329-51	fb50e05		fb50e05	
ZDB-EST-000329-510	fb52a04		fb52a04	
ZDB-EST-000329-511	fb53e02		fb53e02	
ZDB-EST-000329-512	fb39c11		fb39c11	
ZDB-EST-000329-513	fb54e11		fb54e11	
ZDB-EST-000329-514	fb51h08		fb51h08	
ZDB-EST-000329-515	fb53a08		fb53a08	
ZDB-EST-000329-516	fb53f08		fb53f08	
ZDB-EST-000329-518	fb57c07		fb57c07	
ZDB-EST-000329-519	fc32b07		fc32b07	
ZDB-EST-000329-52	fb57h12		fb57h12	
ZDB-EST-000329-520	ab01b07		ab01b07	
ZDB-EST-000329-521	fc33d01		fc33d01	
ZDB-EST-000329-523	fb22e09		fb22e09	
ZDB-EST-000329-524	fb50g04		fb50g04	
ZDB-EST-000329-525	fb80c02		fb80c02	
ZDB-EST-000329-526	fb09f03		fb09f03	
ZDB-EST-000329-53	fb54b08		fb54b08	
ZDB-EST-000329-531	fb51h10		fb51h10	
ZDB-EST-000329-532	fb49b08		fb49b08	
ZDB-EST-000329-54	fb53f01		fb53f01	
ZDB-EST-000329-541	zf-e250		zf-e250	
ZDB-EST-000329-545	fb67c06		fb67c06	
ZDB-EST-000329-549	fb04b03		fb04b03	
ZDB-EST-000329-55	fb30f06		fb30f06	
ZDB-EST-000329-550	fa99a02		fa99a02	
ZDB-EST-000329-551	fb25g11		fb25g11	
ZDB-EST-000329-553	fb55d04		fb55d04	
ZDB-EST-000329-554	fb60e03		fb60e03	
ZDB-EST-000329-555	zf-a220		zf-a220	
ZDB-EST-000329-556	fa66h11		fa66h11	
ZDB-EST-000329-557	fa96c08		fa96c08	
ZDB-EST-000329-559	fb26a06		fb26a06	
ZDB-EST-000329-56	fb30b04		fb30b04	
ZDB-EST-000329-560	fb55e02		fb55e02	
ZDB-EST-000329-561	fb50a07		fb50a07	
ZDB-EST-000329-562	fa08f09		fa08f09	
ZDB-EST-000329-563	fb54f09		fb54f09	
ZDB-EST-000329-565	fb63g02		fb63g02	
ZDB-EST-000329-567	cb03a10		cb03a10	
ZDB-EST-000329-569	zeh0954		zeh0954	
ZDB-EST-000329-571	fa13f02		fa13f02	
ZDB-EST-000329-575	fa01e08		fa01e08	
ZDB-EST-000329-576	fc26h11		fc26h11	
ZDB-EST-000329-577	fb49a11		fb49a11	
ZDB-EST-000329-578	fb57e07		fb57e07	
ZDB-EST-000329-579	fb99a12		fb99a12	
ZDB-EST-000329-583	fb50f07		fb50f07	
ZDB-EST-000329-584	fb53c07		fb53c07	
ZDB-EST-000329-585	fb64e04		fb64e04	
ZDB-EST-000329-586	fb58e04		fb58e04	
ZDB-EST-000329-589	fb75c07		fb75c07	
ZDB-EST-000329-591	fc06h08		fc06h08	
ZDB-EST-000329-594	fb18f06		fb18f06	
ZDB-EST-000329-595	fb52d06		fb52d06	
ZDB-EST-000329-596	fa12d09		fa12d09	
ZDB-EST-000329-599	fb44a11		fb44a11	
ZDB-EST-000329-6	zf-e478		zf-e478	
ZDB-EST-000329-60	fb55a06		fb55a06	
ZDB-EST-000329-600	fb58g01		fb58g01	
ZDB-EST-000329-602	fb40a08		fb40a08	
ZDB-EST-000329-603	fa14a05		fa14a05	
ZDB-EST-000329-604	fb23g05		fb23g05	
ZDB-EST-000329-605	fa96g09		fa96g09	
ZDB-EST-000329-606	fb57b11		fb57b11	
ZDB-EST-000329-607	fd20a07		fd20a07	
ZDB-EST-000329-608	fb19c03		fb19c03	
ZDB-EST-000329-609	fa91e09		fa91e09	
ZDB-EST-000329-61	zeh0619		zeh0619	
ZDB-EST-000329-611	zf-a141		zf-a141	
ZDB-EST-000329-612	fb40e10		fb40e10	
ZDB-EST-000329-613	fb50e01		fb50e01	
ZDB-EST-000329-614	fb48h12		fb48h12	
ZDB-EST-000329-619	fb51e07		fb51e07	
ZDB-EST-000329-62	fb38e09		fb38e09	
ZDB-EST-000329-620	fb48d04		fb48d04	
ZDB-EST-000329-622	fb50c11		fb50c11	
ZDB-EST-000329-623	fa11g05		fa11g05	
ZDB-EST-000329-628	fa03g10		fa03g10	
ZDB-EST-000329-629	fb59c11		fb59c11	
ZDB-EST-000329-63	fb55d12		fb55d12	
ZDB-EST-000329-64	fb60h08		fb60h08	
ZDB-EST-000329-65	fa56g11		fa56g11	
ZDB-EST-000329-67	fb55f04		fb55f04	
ZDB-EST-000329-69	nyz128		nyz128	
ZDB-EST-000329-7	fb03c02		fb03c02	
ZDB-EST-000329-72	fb09a09		fb09a09	
ZDB-EST-000329-74	fb54g06		fb54g06	
ZDB-EST-000329-76	fb12a03		fb12a03	
ZDB-EST-000329-78	cb01e04		cb01e04	
ZDB-EST-000329-82	fb34h11		fb34h11	
ZDB-EST-000329-83	fb51g02		fb51g02	
ZDB-EST-000329-84	fb52b12		fb52b12	
ZDB-EST-000329-85	fb63c12		fb63c12	
ZDB-EST-000329-86	fb65e09		fb65e09	
ZDB-EST-000329-87	fb70g09		fb70g09	
ZDB-EST-000329-88	fb54d11		fb54d11	
ZDB-EST-000329-89	fa91e05		fa91e05	
ZDB-EST-000329-90	fb08h11		fb08h11	
ZDB-EST-000329-91	fb51h06		fb51h06	
ZDB-EST-000329-92	fb49c12		fb49c12	
ZDB-EST-000329-94	fc26b04		fc26b04	
ZDB-EST-000329-95	fa04d03		fa04d03	
ZDB-EST-000329-96	fb55a05		fb55a05	
ZDB-EST-000329-97	fb58e10		fb58e10	
ZDB-EST-000329-98	fd46g06		fd46g06	
ZDB-EST-000329-99	fa03c11		fa03c11	
ZDB-EST-000425-117	fc20g02		fc20g02	
ZDB-EST-000425-118	fc22c07		fc22c07	
ZDB-EST-000425-119	fc26f06		fc26f06	
ZDB-EST-000425-120	fc27f05		fc27f05	
ZDB-EST-000425-121	fc21f03		fc21f03	
ZDB-EST-000425-122	fc21b07		fc21b07	
ZDB-EST-000425-123	fc22f09		fc22f09	
ZDB-EST-000425-124	fc23e05		fc23e05	
ZDB-EST-000425-125	fc21d07		fc21d07	
ZDB-EST-000425-126	fc26d05		fc26d05	
ZDB-EST-000425-127	fc27f12		fc27f12	
ZDB-EST-000425-128	fc18d02		fc18d02	
ZDB-EST-000425-129	fc25f10		fc25f10	
ZDB-EST-000425-130	fc27g10		fc27g10	
ZDB-EST-000425-131	fc22e01		fc22e01	
ZDB-EST-000425-132	fc27h11		fc27h11	
ZDB-EST-000425-133	fc21c08		fc21c08	
ZDB-EST-000425-134	fc26f11		fc26f11	
ZDB-EST-000425-135	fc26g11		fc26g11	
ZDB-EST-000425-136	fc22g02		fc22g02	
ZDB-EST-000425-137	fc25a10		fc25a10	
ZDB-EST-000425-138	fc26g10		fc26g10	
ZDB-EST-000425-139	fc23d05		fc23d05	
ZDB-EST-000425-140	fc26e09		fc26e09	
ZDB-EST-000425-141	fc26b02		fc26b02	
ZDB-EST-000425-142	fc26a09		fc26a09	
ZDB-EST-000425-143	fc26h06		fc26h06	
ZDB-EST-000425-144	fc25b12		fc25b12	
ZDB-EST-000425-145	fc23g05		fc23g05	
ZDB-EST-000425-146	fc27g06		fc27g06	
ZDB-EST-000425-147	fc27h05		fc27h05	
ZDB-EST-000425-148	fc27h06		fc27h06	
ZDB-EST-000425-149	fc26h10		fc26h10	
ZDB-EST-000425-150	fc20c08		fc20c08	
ZDB-EST-000425-151	fc25f06		fc25f06	
ZDB-EST-000425-152	fc25h12		fc25h12	
ZDB-EST-000425-153	fa04b02		fa04b02	
ZDB-EST-000425-154	fc22b02		fc22b02	
ZDB-EST-000425-155	fc26g06		fc26g06	
ZDB-EST-000425-156	fc23c10		fc23c10	
ZDB-EST-000425-157	fc22d04		fc22d04	
ZDB-EST-000425-158	fc19f09		fc19f09	
ZDB-EST-000425-159	fc25c04		fc25c04	
ZDB-EST-000425-160	fa04a05		fa04a05	
ZDB-EST-000425-161	fc21d02		fc21d02	
ZDB-EST-000425-162	fc22c01		fc22c01	
ZDB-EST-000425-163	fc22h11		fc22h11	
ZDB-EST-000425-164	fc21g10		fc21g10	
ZDB-EST-000425-165	fc20h04		fc20h04	
ZDB-EST-000425-166	fc22d08		fc22d08	
ZDB-EST-000425-167	fc21g01		fc21g01	
ZDB-EST-000425-168	fc22g09		fc22g09	
ZDB-EST-000425-169	fc25e11		fc25e11	
ZDB-EST-000425-170	fc27h03		fc27h03	
ZDB-EST-000425-171	fc26a06		fc26a06	
ZDB-EST-000425-172	fc21g12		fc21g12	
ZDB-EST-000425-173	fc22c09		fc22c09	
ZDB-EST-000425-174	fc23h01		fc23h01	
ZDB-EST-000425-175	fc23c01		fc23c01	
ZDB-EST-000425-176	fa04a10		fa04a10	
ZDB-EST-000425-177	fa04a04		fa04a04	
ZDB-EST-000425-178	fc21d12		fc21d12	
ZDB-EST-000425-179	fc25b01		fc25b01	
ZDB-EST-000425-180	fc26c12		fc26c12	
ZDB-EST-000425-181	fc20c02		fc20c02	
ZDB-EST-000425-182	fc26h09		fc26h09	
ZDB-EST-000425-183	fc25d04		fc25d04	
ZDB-EST-000425-184	fc25g12		fc25g12	
ZDB-EST-000425-185	fc27f01		fc27f01	
ZDB-EST-000425-186	fc18e04		fc18e04	
ZDB-EST-000425-187	fc18d05		fc18d05	
ZDB-EST-000425-188	fc18a08		fc18a08	
ZDB-EST-000425-189	fc26c04		fc26c04	
ZDB-EST-000425-190	fc20e06		fc20e06	
ZDB-EST-000425-191	fc22g05		fc22g05	
ZDB-EST-000425-192	fc25g04		fc25g04	
ZDB-EST-000425-193	fc25c09		fc25c09	
ZDB-EST-000425-194	fc23h02		fc23h02	
ZDB-EST-000425-195	fc22b09		fc22b09	
ZDB-EST-000425-196	fc19g06		fc19g06	
ZDB-EST-000425-197	fc22h09		fc22h09	
ZDB-EST-000425-198	fc26g08		fc26g08	
ZDB-EST-000425-199	fc18b03		fc18b03	
ZDB-EST-000425-200	fc18a02		fc18a02	
ZDB-EST-000425-201	fc21g05		fc21g05	
ZDB-EST-000425-202	fc21f01		fc21f01	
ZDB-EST-000425-203	fc26b06		fc26b06	
ZDB-EST-000425-204	fc19g03		fc19g03	
ZDB-EST-000425-205	fc27e02		fc27e02	
ZDB-EST-000425-206	fc27g02		fc27g02	
ZDB-EST-000425-207	fc19a08		fc19a08	
ZDB-EST-000425-208	fc19a05		fc19a05	
ZDB-EST-000425-209	fc19a11		fc19a11	
ZDB-EST-000425-210	fc21c12		fc21c12	
ZDB-EST-000425-211	fc26h04		fc26h04	
ZDB-EST-000425-212	fc25g11		fc25g11	
ZDB-EST-000425-213	fc23f06		fc23f06	
ZDB-EST-000425-214	fc21a09		fc21a09	
ZDB-EST-000425-215	fc23h08		fc23h08	
ZDB-EST-000425-216	fc26e12		fc26e12	
ZDB-EST-000425-217	fc23e11		fc23e11	
ZDB-EST-000425-218	fc21d10		fc21d10	
ZDB-EST-000425-219	fc26a05		fc26a05	
ZDB-EST-000425-220	fc23d02		fc23d02	
ZDB-EST-000425-221	fc22f02		fc22f02	
ZDB-EST-000425-222	fc27e10		fc27e10	
ZDB-EST-000425-223	fc23c07		fc23c07	
ZDB-EST-000425-224	fc26h12		fc26h12	
ZDB-EST-000425-225	fc19f03		fc19f03	
ZDB-EST-000425-226	fc25d09		fc25d09	
ZDB-EST-000425-227	fc21h01		fc21h01	
ZDB-EST-000425-228	fc22f04		fc22f04	
ZDB-EST-000425-229	fc18d06		fc18d06	
ZDB-EST-000425-230	fc20e07		fc20e07	
ZDB-EST-000425-231	fc22d12		fc22d12	
ZDB-EST-000425-232	fc20c04		fc20c04	
ZDB-EST-000426-1	fa92h06		fa92h06	
ZDB-EST-000426-10	fb76g03		fb76g03	
ZDB-EST-000426-100	fa95b12		fa95b12	
ZDB-EST-000426-1000	fc14h06		fc14h06	
ZDB-EST-000426-1001	fb01a11		fb01a11	
ZDB-EST-000426-1002	fb26e03		fb26e03	
ZDB-EST-000426-1003	fc56g06		fc56g06	
ZDB-EST-000426-1004	fb77c01		fb77c01	
ZDB-EST-000426-1005	fb20g04		fb20g04	
ZDB-EST-000426-1006	fc58e09		fc58e09	
ZDB-EST-000426-1007	fb73d07		fb73d07	
ZDB-EST-000426-1008	fb61c07		fb61c07	
ZDB-EST-000426-1009	fb66d09		fb66d09	
ZDB-EST-000426-101	fb68b07		fb68b07	
ZDB-EST-000426-1010	fb70a01		fb70a01	
ZDB-EST-000426-1011	fb15c10		fb15c10	
ZDB-EST-000426-1012	fb08c08		fb08c08	
ZDB-EST-000426-1013	fc47c10		fc47c10	
ZDB-EST-000426-1014	fb67g09		fb67g09	
ZDB-EST-000426-1015	fb37c12		fb37c12	
ZDB-EST-000426-1016	fc48b05		fc48b05	
ZDB-EST-000426-1017	fb63a10		fb63a10	
ZDB-EST-000426-1018	fa95b03		fa95b03	
ZDB-EST-000426-1019	fb62g08		fb62g08	
